,source_id,ra,dec,pmra,pmdec,best_neighbour_multiplicity,number_of_mates,g_mean_psf_mag,i_mean_psf_mag,phi1,phi2,pm_phi1,pm_phi2
88,685773476782891648,133.25669405193997,21.554319816613898,-6.508962453887656,-12.396573338792143,1,0,21.6331996917725,19.6534996032715,-59.73663758108131,3.4760510993650264,-8.769199976730043,2.344031467424301
89,685741659664876416,133.95658718257755,21.601513609750416,-3.9344581481966103,-14.151035159625707,1,0,18.6891002655029,18.1606006622314,-59.362274005509676,2.941153283492718,-8.932144748283678,-0.8475471773587471
90,685549799182362752,136.59370227047023,22.48182798369021,-4.122245616563567,-12.374533644360204,1,0,20.0615005493164,19.3595008850098,-57.33690903863396,1.3122258953572117,-7.373139366111261,-0.04854546566105648
91,685553711895979392,136.2696111266606,22.371398683853457,-4.64594643981123,-12.037551489776078,1,0,20.422700881958,18.5037002563477,-57.58860789296733,1.5087678386345516,-7.378110736029866,0.6083827050613189
92,685706131695535104,133.59397190458176,21.253522839797277,-6.154837700931777,-13.742286917592706,1,0,20.6084003448486,18.7115001678467,-59.834791581118054,3.0523983811675035,-9.746302966833621,1.3023178946204506
93,685678442042325376,133.5640539206507,20.922246571955423,-5.105624625541704,-12.221859865946342,1,0,21.4044990539551,19.3379993438721,-60.13401475273719,2.906691048766714,-7.916199670655011,1.1741178420865477
94,685730595829295616,133.66711826479906,21.34892319353053,-3.3773847616919697,-11.645636036821589,1,0,17.82080078125,16.9629001617432,-59.71778254173057,3.0427479989183723,-6.516743822171724,-0.01448248015136253
95,685606728972605184,136.15197587239848,22.555043031857267,-4.0160108241409365,-12.681353177480577,1,0,21.550199508667,19.4671993255615,-57.48941210229725,1.6977412002653436,-7.59332734800563,-0.24804937733342536
96,685689265359899392,133.78279808585813,21.13019341653388,-5.792079961354738,-11.56334666445855,1,0,15.9851999282837,15.2594003677368,-59.85043757207097,2.83801091028195,-7.6885923949037265,2.082359437625038
97,685655244922775168,136.54832765598235,23.123596419508406,-4.868901613674894,-11.63250568022427,1,0,12.4790000915527,12.1540002822876,-56.81343794788904,1.6861013556825903,-7.116768317827637,0.9970697539459471
98,685778939982626304,133.55193981779033,21.421988406145086,-4.777787562741608,-11.898391397040147,1,0,22.0086002349854,19.8201999664307,-59.70994386704274,3.1722834789315875,-7.4525854269886995,1.0731906810997167
99,685658852695795968,136.27427583794747,22.985587613250193,-3.936465961480317,-11.849819781104404,1,0,21.0053005218506,19.8341007232666,-57.063603031820094,1.8279085689849313,-6.8250349377802255,0.1173096236860438
100,685627005514392064,135.90639329018103,22.699996799913016,-5.516705999928719,-11.312964688392812,1,0,21.5555000305176,19.5634002685547,-57.484812065865356,1.9667649326927397,-7.218317389221803,1.7786948259780089
101,685533547026137344,136.37364190243997,22.095041392175496,-3.9837990656670725,-12.889480590093779,1,0,17.6399993896484,17.1695003509521,-57.773048897039814,1.2815058410403088,-7.759686278685464,-0.4212900402021841
102,685754750725097088,133.46903426109017,21.33823377941787,-5.425903053804516,-12.739193465406792,1,0,15.4877996444702,14.9559001922607,-59.821577380744486,3.1957592278319824,-8.5123349578415,1.2069036794842614
103,685787804793811584,133.7777662778069,21.591615116373934,-4.330704621237102,-11.7775322561988,1,0,21.2849006652832,19.3663005828857,-59.45624825804305,3.0787615158925177,-7.106022294110816,0.7310358719935008
104,685868893776593664,134.58427263434868,21.971727315085893,-4.569255446981544,-14.181398100585838,1,0,20.4365005493164,19.5575008392334,-58.7439253619379,2.6324114508116336,-9.245763776636764,-0.38515525749447854
105,685526739501398144,135.82287945388293,22.524217318517398,-5.249709504599366,-12.309552065097266,1,0,20.3605003356934,18.7716007232666,-57.67505413504523,1.9404604299612043,-7.936217321327239,1.0349453410049523
106,685562374846555520,136.4259936864944,22.52605971721899,-3.1852167039787957,-11.349582489009396,1,0,18.0414009094238,17.5319995880127,-57.38097356444422,1.4672153167597686,-6.01350952967352,-0.2854609288812466
